customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bin,MonthlyCharges_bin
0.0001419849495953429,1,-0.43991649313097614,1,1,-0.7888002190384013,1,1,-0.49228052196813776,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Rendah,Rendah
0.0001419849495953429,1,-0.43991649313097614,0,0,-0.6666391278783101,1,0,-1.5225946620711344,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Rendah,Rendah
0.0001419849495953429,1,-0.43991649313097614,1,0,1.0436161483629642,1,0,1.182810854199314,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,0,0,0.6771328748826911,1,1,1.2941512532104449,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,0,0,-0.30015585439803705,1,1,1.353975945216425,0.0001419849495953429,0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Sedang,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,1,1.491540149283298,1,0,1.6115544802421744,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,0,0.7992939660427824,1,0,-1.4660935640654862,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Tinggi,Rendah
0.0001419849495953429,1,-0.43991649313097614,0,1,1.572980876723359,1,0,1.3938590732204124,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,1,-0.9109613101984922,1,0,-0.31779183695069485,0.0001419849495953429,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.4630373092781585,1,1,0.8404806721650927,0.0001419849495953429,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,Rendah,Tinggi
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.2774445836787653,0,1,-0.8346107040023593,0.0001419849495953429,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,Rendah,Rendah
0.0001419849495953429,1,-0.43991649313097614,1,0,-0.8295205827584314,1,0,-1.4943441130683102,0.0002839698991906858,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,Rendah,Rendah
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.2774445836787653,1,0,-1.4827115340671475,0.0008519096975720574,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,0,1.0436161483629642,1,1,-0.1615829189350794,0.0001419849495953429,0,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,1,-0.43991649313097614,1,1,0.6771328748826911,1,0,-0.1715537009360759,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.09655403579788535,1,1,-0.31446824295036274,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,Sedang,Sedang
0.0001419849495953429,1,-0.43991649313097614,1,1,0.5956921474426308,1,1,1.149574914195992,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Sedang,Tinggi
0.0001419849495953429,1,-0.43991649313097614,1,1,-1.2774445836787653,0,0,-1.1486903370337567,0.0001419849495953429,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Rendah,Rendah
0.0001419849495953429,1,-0.43991649313097614,1,0,1.6137012404433893,1,1,0.8471278601657574,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,1,-0.6259187641582799,1,1,-0.0020504069191314062,0.0001419849495953429,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,0,1.572980876723359,1,1,1.0498670941860242,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,1,0,-1.236724219958735,1,1,1.0216165451832004,0.0002839698991906858,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,Rendah,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,1,-0.2187151269579763,1,0,0.04614170608568636,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,Sedang,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.2774445836787653,1,0,-1.4810497370669813,0.001561834445548772,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,Rendah,Rendah
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.2774445836787653,1,0,-0.6484894399837534,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,1,1.6137012404433893,1,0,1.1678546811978194,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.114563128798644,1,1,0.1641292930974809,0.0002839698991906858,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,0.5549717837226001,1,1,0.3336325871144254,0.0001419849495953429,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,Sedang,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,0.0663274190822361,1,1,1.3822264942192488,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Sedang,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.8702409464784621,1,1,1.099721004191008,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,Rendah,Tinggi
0.0001419849495953429,1,-0.43991649313097614,1,1,-0.9109613101984922,1,0,-0.505574897969467,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,1,1.5322605130033289,1,1,0.14751132309581974,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,-0.6259187641582799,1,0,-1.4627699700651537,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,0,0,1.2472179669631163,1,1,0.5014740841312038,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,0,-0.7888002190384013,1,1,0.3801629031190771,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,0.6771328748826911,1,1,0.6560212051466532,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,Tinggi,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.236724219958735,1,0,-0.5155456799704636,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,0,0,-1.236724219958735,1,1,0.5280628361338622,0.0002839698991906858,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,0.7992939660427824,1,1,0.4981504901308716,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,1.491540149283298,1,1,-0.020330173920958643,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,0.43281069256250926,1,1,0.8471278601657574,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,Sedang,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.7073594915983406,1,1,1.141265929195161,0.0001419849495953429,1,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,Rendah,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,0,-0.30015585439803705,1,1,0.15748210509681623,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,Sedang,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,0,-0.992402037638553,1,1,0.5280628361338622,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,1.125056875803025,1,1,0.33529438411459145,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-0.5851984004382494,1,1,1.0199547481830344,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Rendah,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,1,1.2472179669631163,1,1,1.1595456961969888,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,1,1,1.3693790581232073,1,1,1.4520219682262263,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,1,0.0663274190822361,1,0,-1.3231790220511994,0.0001419849495953429,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Sedang,Rendah
0.0001419849495953429,0,-0.43991649313097614,0,0,1.6137012404433893,1,1,1.4204478252230697,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,0,0.5956921474426308,1,1,1.1877962451998128,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Sedang,Tinggi
0.0001419849495953429,1,-0.43991649313097614,0,0,1.125056875803025,1,1,0.8354952811645948,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,1,0,1.6137012404433893,0,0,-0.7531826509942191,0.0001419849495953429,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,Tinggi,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,1,-0.5851984004382494,1,1,-0.3443805889533529,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.9516816739185225,1,0,0.985057011179546,0.0001419849495953429,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Rendah,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,0,-1.1960038562387045,1,1,0.35025055711608655,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,1,-0.43991649313097614,1,0,0.5956921474426308,1,1,0.46989994112804756,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,Sedang,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.05583367207785499,1,0,0.4798707231290444,0.0002839698991906858,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,Sedang,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,0.7178532386027217,1,0,-1.4827115340671475,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,Tinggi,Rendah
0.0001419849495953429,1,-0.43991649313097614,0,0,-0.9109613101984922,1,1,0.5014740841312038,0.0001419849495953429,0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Rendah,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.2774445836787653,1,0,-0.5221928679711281,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,1,0.7992939660427824,1,1,-1.4744025490663168,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Tinggi,Rendah
0.0001419849495953429,1,-0.43991649313097614,1,1,1.2879383306831464,1,1,1.5567151792366918,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,1,1,1.2064976032430856,1,1,-1.3464441800535254,0.0001419849495953429,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,Tinggi,Rendah
0.0001419849495953429,0,-0.43991649313097614,0,1,-1.1960038562387045,1,1,-0.008697594919796091,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,0.9621754209229035,1,0,1.5201556452330374,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,0,0.5549717837226001,1,0,-0.3028356639491998,0.0001419849495953429,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,Sedang,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,-0.992402037638553,1,0,-0.3360716039525225,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Rendah,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-0.09655403579788535,1,1,0.3319707901142593,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Sedang,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,0.51425142000257,1,1,-1.2916048790480432,0.0001419849495953429,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Sedang,Rendah
0.0001419849495953429,0,-0.43991649313097614,0,1,-1.2774445836787653,1,1,0.4848561141295422,0.0002839698991906858,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,-0.8702409464784621,0,0,-0.4723389579661446,0.0001419849495953429,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Rendah,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,0,-1.0331224013585834,1,1,0.3452651661155883,0.0001419849495953429,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,Rendah,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,0.39209032884247874,1,1,1.2974748472107769,0.0001419849495953429,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,Sedang,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,0,0.6771328748826911,1,1,-1.4827115340671475,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,Tinggi,Rendah
0.0001419849495953429,1,-0.43991649313097614,0,0,-0.9516816739185225,1,1,1.147913117195826,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,Rendah,Tinggi
0.0001419849495953429,0,-0.43991649313097614,1,0,0.10704778280226648,1,1,-0.08680205392760401,0.0001419849495953429,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,Sedang,Sedang
0.0001419849495953429,0,-0.43991649313097614,1,1,0.636412511162661,1,0,-1.4660935640654862,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,Tinggi,Rendah
0.0001419849495953429,0,-0.43991649313097614,1,1,0.5549717837226001,1,1,-1.4893587220678117,0.0001419849495953429,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,Sedang,Rendah
0.0001419849495953429,1,-0.43991649313097614,1,0,-0.13727439951791573,0,0,-1.0307027500219619,0.0001419849495953429,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,Sedang,Rendah
0.0001419849495953429,1,-0.43991649313097614,1,1,-0.09655403579788535,1,0,0.574593152138513,0.0002839698991906858,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,Sedang,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.2774445836787653,1,0,0.33030899311409323,0.0005679397983813716,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,1,-0.43991649313097614,1,1,1.3693790581232073,1,1,0.639403235144992,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,Tinggi,Sedang
0.0001419849495953429,0,-0.43991649313097614,0,0,1.3286586944031766,1,1,1.5384354122348647,0.0001419849495953429,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,Tinggi,Tinggi
0.0001419849495953429,1,-0.43991649313097614,0,0,1.6137012404433893,1,1,1.201090621201142,0.0001419849495953429,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,Tinggi,Tinggi
0.0001419849495953429,0,-0.43991649313097614,0,0,-0.8295205827584314,1,1,0.4715617381282136,0.0001419849495953429,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Rendah,Sedang
0.0001419849495953429,1,-0.43991649313097614,1,1,1.572980876723359,1,1,0.06940686408801146,0.0001419849495953429,0,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,Tinggi,Sedang
0.0001419849495953429,1,-0.43991649313097614,0,0,-1.114563128798644,1,0,-1.452799188064157,0.0001419849495953429,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,Rendah,Rendah
